origin,destination,distance_km,time_of_day,day_of_week,traffic_level,avg_historical_eta_min,num_past_trips,on_time_ratio,eta_min
23,30,18.532691588352463,11,4,0,25.019133644275826,193,0.7,35.28566369782652
40,4,39.00456621910493,19,4,1,74.53772604470953,95,0.82,81.92492585601488
48,37,35.058106105833936,21,1,1,71.09783918263122,56,0.9099999999999999,70.5179602548899
16,29,33.62683161145406,21,2,0,54.47546721055558,105,0.97,55.39792068454893
10,20,41.64199944799699,3,2,0,56.216699254795934,72,0.7,63.73609082829528
47,23,14.579385304728293,3,6,2,33.59090374209398,134,0.7899999999999999,43.9314463797045
32,15,17.644502548005995,9,5,0,34.406779968611694,90,0.85,34.057475814990866
15,31,3.0746330798496233,12,1,1,5.515891745250225,119,0.73,12.330711055542471
31,28,43.568543014373134,22,3,2,110.83837342856528,90,0.94,111.81748641664842
26,22,29.539057011186728,7,6,2,86.63214640240845,98,0.76,91.32593763250631
45,14,15.607992302300973,19,2,2,36.709997895011895,92,0.82,43.20898848986659
13,20,4.401410041018912,21,0,1,7.7244746219881915,81,0.7,8.245987133428063
49,25,36.447065654960525,23,2,1,71.07177802717302,192,0.85,71.50002599603401
46,24,37.688138457903996,4,4,2,88.6425016529902,56,0.82,95.28170182222746
9,16,33.64275395363611,5,6,2,82.3574616785012,162,0.8799999999999999,79.65668614219183
9,29,10.985267576389747,5,2,0,17.796133473751393,143,0.97,18.082760036520966
27,12,45.74758686692164,17,0,2,134.16852276330778,107,0.76,146.76124618709298
3,25,37.90474293202294,16,1,2,118.26279794791158,66,0.85,122.34191972413439
15,6,33.23005985561454,9,2,2,105.75134248450773,99,0.8799999999999999,110.17214136877625
22,24,32.89625224766759,2,0,0,48.357490804071354,170,0.82,52.2803297991728
48,39,45.31352730449042,12,0,1,95.43028850325683,40,0.97,87.81217175137542
49,41,46.48704952175906,17,4,0,83.39776684203578,119,0.73,97.16906621458517
8,35,30.18623348250176,11,5,0,45.279350223752644,154,0.85,42.418290004450526
44,37,21.41680113716487,6,1,1,43.43327270617035,128,0.9099999999999999,39.997909584797874
5,4,18.822964998411393,14,3,0,27.66975854766475,33,0.82,27.960077426010262
37,17,41.1348632129554,15,4,0,64.17038661221044,104,0.9099999999999999,65.17348686453728
42,33,32.58566165188235,14,4,0,46.92335277871058,40,0.7899999999999999,52.1487854233564
44,40,4.786035482429028,20,6,1,8.399492271662945,186,0.7,11.498234705684828
11,29,7.967114637736333,7,6,0,16.77874342707272,73,0.97,15.546941138116063
44,42,45.109108860137475,14,2,2,101.76614958847016,87,0.76,111.0941316670101
6,14,44.34040925712054,20,6,2,104.2886425727475,172,0.82,114.71234438661253
26,8,47.63978998617598,5,0,2,121.19562572483169,88,0.94,113.61414155502122
24,5,21.964697399087864,6,6,2,52.71527375781088,42,0.85,55.55384881966266
16,29,39.41898447439465,1,0,1,83.01638130307514,179,0.97,76.99190788395873
2,33,41.58302633840176,8,0,1,101.19645289713452,131,0.7899999999999999,111.52929608320207
38,14,16.46914838607146,1,0,2,38.73543700404008,122,0.82,39.13242959147727
17,39,8.12154785012997,17,0,1,22.235173704085835,19,0.97,23.869684025541105
33,37,49.85429172031947,2,3,1,101.10450360880792,92,0.9099999999999999,103.10058824151402
21,18,2.480740983816145,16,4,1,6.665999097612363,94,0.94,9.338111782190728
19,12,30.269460016860705,13,5,0,42.679938623773594,56,0.76,48.05646712442597
44,37,32.860401434903736,23,0,2,82.01956198151973,115,0.9099999999999999,78.97915704744575
5,33,34.40767775651277,8,2,2,103.05787641630704,52,0.7899999999999999,120.32707204511196
37,9,13.525759454485396,8,0,2,45.576399057834,96,0.97,39.4786980806965
37,13,36.35738297064369,5,1,0,52.35463147772691,161,0.7899999999999999,59.470278238276485
19,24,11.603578600782011,12,5,2,27.29161686903929,148,0.82,29.849492497214268
13,26,41.62287453183244,5,4,0,63.68299803370363,59,0.8799999999999999,63.745122954358465
1,9,11.736717030147092,2,1,0,19.013481588838292,45,0.97,18.266194817694007
46,47,35.1385954247278,22,2,0,54.816208862575365,6,0.9099999999999999,52.12598930347544
47,20,39.38726080586482,16,6,0,69.12464271429276,72,0.7,82.69463471545833
12,19,10.258341772647249,2,4,0,16.618513671688543,8,0.97,16.4303111928049
2,3,12.661337893997535,14,1,2,29.171722507770323,30,0.7899999999999999,39.696433474084564
7,43,39.17608319798398,7,6,0,73.33762774662601,195,0.7899999999999999,82.81435009523494
4,12,5.21394961011269,4,1,2,11.762670320414228,171,0.76,14.66177437573466
41,49,10.347286670866543,11,2,0,16.7626044068038,114,0.97,17.34073238626649
44,25,23.321014403305846,18,4,1,59.11877151238033,156,0.85,66.41094762423897
8,43,46.57891450849376,0,3,1,87.19572795990031,100,0.7899999999999999,91.73241669558766
37,9,28.532013909757513,8,0,2,96.14147407031894,122,0.97,89.0058044675488
9,9,19.99621456220305,22,5,2,51.83018814523031,183,0.97,42.557443955946866
18,40,48.940140888901354,9,1,2,137.42391561603503,20,0.7,163.5311554742603
30,41,23.721854004843138,2,4,2,52.37785364269365,73,0.73,62.551323142284105
36,27,22.25301371068662,10,2,0,34.71470138867113,28,0.9099999999999999,30.993551779513965
43,2,21.170571527498453,16,5,0,38.80565760990467,160,0.76,47.56942002759796
3,47,16.296823557733017,23,6,1,33.04995817508256,165,0.9099999999999999,30.194184466581458
10,20,16.95904567714163,15,5,0,22.8947116641412,145,0.7,25.937478299605505
14,46,34.7040159365454,1,6,1,69.0262876977888,123,0.8799999999999999,69.65567676895397
16,43,3.0009442697521758,19,3,1,5.617767672976074,98,0.7899999999999999,10.880207749988891
49,42,34.40901955666963,18,0,0,63.07173284737543,9,0.76,67.74367891176735
39,34,10.859020408167769,15,3,0,15.962760000006622,156,0.82,17.74865909038976
16,33,19.826192157020152,21,3,2,45.67954672977443,179,0.7899999999999999,51.905854610653265
48,27,8.180409655456268,18,5,1,21.56683201564491,193,0.9099999999999999,22.81602106019857
25,2,28.08480115955102,5,1,2,63.35931141594711,71,0.76,72.45509497570283
25,20,36.73817180265484,10,4,1,64.47549151365924,44,0.7,78.22230178260936
22,36,18.37812322676187,12,3,1,36.554087098029356,132,0.8799999999999999,35.03326828538274
8,40,9.007412299472884,11,4,2,19.456010566861433,8,0.7,27.978196250349995
46,28,12.0987735146276,15,2,0,19.237049888257886,16,0.94,18.032490000687417
1,35,41.08753300775305,16,2,0,80.12068936511845,165,0.85,81.79276543712479
9,2,14.114788017932769,2,1,2,31.84296176845633,191,0.76,39.544391326645766
12,23,38.96042705755013,13,5,2,89.76482394059549,83,0.7899999999999999,95.54053538489045
14,25,17.228770933504343,0,0,0,25.843156400256515,104,0.85,27.579285664361272
7,44,10.247895162805165,12,1,1,19.583727656120672,111,0.82,18.534293935913286
1,16,36.63811942174412,10,2,1,72.87321952984905,32,0.8799999999999999,80.71670430767372
34,12,23.958706444285127,4,1,2,54.05084173830725,48,0.76,67.18690199884632
48,18,2.532585312465514,23,6,1,5.234853840866218,63,0.94,5.0
6,9,48.037178547875534,6,2,0,77.82022924755837,169,0.97,74.04767394924578
15,28,8.239918808533263,1,1,2,20.962353448908623,90,0.94,20.02871421730773
25,32,18.316941846201477,8,1,2,53.7199270465397,145,0.76,58.84620530581056
46,40,19.85493711478966,18,1,1,45.29903902739262,42,0.7,53.7110960184689
35,48,24.98206506366225,0,4,2,63.55437352195678,190,0.94,60.554635320955505
38,4,39.48675709437436,11,3,0,58.04553292873031,177,0.82,56.80041830236186
29,13,1.2984237040812114,10,1,0,1.8697301338769443,97,0.7899999999999999,5.0
21,15,46.69113051546766,20,6,2,112.0587132371224,48,0.85,115.29359601669816
10,13,32.65348354994755,0,4,1,61.127321205501815,195,0.7899999999999999,67.28521459503905
43,41,47.581795078297844,0,2,0,65.66287720805103,162,0.73,74.99426468549545
40,7,41.052087333407805,13,3,2,102.46600998418589,104,0.9099999999999999,99.21744168254632
2,2,46.46407268607763,4,4,0,65.51434248736946,57,0.76,75.66625244334114
36,43,30.449026995848225,16,1,0,57.00057853622788,126,0.7899999999999999,63.46878116398923
5,48,18.508140160981565,6,5,1,38.2563257127489,77,0.94,40.712105693488084
37,12,22.702789092566583,13,1,1,41.61421240667455,136,0.76,47.87960908298606
41,17,33.24358320882153,0,0,2,82.97598368921855,167,0.9099999999999999,80.62790284034737
7,25,21.91966112855048,16,3,1,55.566340960875465,100,0.85,59.08363676825503
22,26,36.85196638992167,12,6,0,56.383508576580155,14,0.8799999999999999,50.66278089720278
7,49,5.500552787921449,0,5,2,14.257432826292396,114,0.97,19.591574317349902
28,20,41.66934580025955,6,2,1,73.12970187945551,172,0.7,86.9536782004692
46,1,11.005243342458204,1,2,0,15.187235812592323,48,0.73,23.952657406803684
4,21,47.25343286671141,1,4,1,84.77265856288027,192,0.73,94.51194539191006
20,28,8.621744196926127,16,1,1,23.167488831560195,75,0.94,18.76545884983603
48,26,7.329045609017493,10,5,1,14.577471716335793,138,0.8799999999999999,15.732138150079074
15,26,40.78192941878225,19,2,0,62.396352010736834,141,0.8799999999999999,63.72864781554951
7,46,41.116389557447704,6,1,1,81.78049882976349,40,0.8799999999999999,83.11594099162242
24,40,37.19921157418111,17,0,1,84.87000120649421,12,0.7,100.51548003073351
25,13,48.065992731330525,14,4,2,110.74404725298552,190,0.7899999999999999,118.31908313973221
33,18,14.256441805585386,15,0,2,36.268387953409224,141,0.94,30.169978475170222
16,33,41.50578821052409,19,5,2,95.6293360370475,128,0.7899999999999999,104.6471268268307
47,21,18.24998597212762,16,6,1,42.56261728419605,64,0.73,44.91417901817294
26,21,27.332532652897694,17,0,1,63.744932653088,26,0.73,68.89850177673463
15,9,22.834401455365107,17,0,1,62.51602430449859,58,0.97,57.090623540081936
48,13,1.2866511110067544,10,6,0,1.8527775998497262,111,0.7899999999999999,5.0
46,37,29.148647483418728,17,0,0,59.11345709637318,140,0.9099999999999999,63.82625783110339
25,42,37.627788500433695,20,2,2,84.88829085697843,67,0.76,97.57919154605223
2,39,9.553066795188291,17,6,0,20.118758670666544,46,0.97,23.039903893508114
30,16,46.651137232758835,14,0,2,114.20198394579364,53,0.8799999999999999,116.61081992585734
28,7,26.98957743150669,1,4,2,67.36598526904069,192,0.9099999999999999,67.04149673748833
8,8,9.734054154403582,10,2,2,24.763433768802717,127,0.94,31.1594416747837
32,20,32.65143097492738,1,3,0,44.07943181615196,198,0.7,47.94720840845736
42,26,10.404212717251855,2,6,1,20.69397909461394,6,0.8799999999999999,19.53544100462577
6,44,4.113134066471484,8,4,2,12.576318721643208,94,0.82,12.289426196989872
36,45,34.58044687854287,11,2,1,67.4318714131586,94,0.85,72.13549861962832
7,1,6.424049281969229,12,6,1,11.524744411852799,83,0.73,10.267018216173096
37,35,6.204654970445331,21,4,2,14.891171929068797,81,0.85,17.628195909670666
21,15,37.257234595908855,18,0,2,116.24257193923565,20,0.85,121.46879859272093
1,10,3.7049094271954868,10,2,0,5.001627726713907,11,0.7,8.330848294081214
48,28,40.67868977334978,8,1,0,84.082851761514,156,0.94,82.66099553926375
9,2,40.011289173743556,17,4,1,95.34290097211353,90,0.76,110.91215063199883
30,17,7.928277975810534,6,6,1,16.078547734943765,36,0.9099999999999999,15.590796220969366
9,28,26.400651716571474,21,0,2,67.16325796695784,72,0.94,65.71237661768347
46,14,5.734649057478175,18,5,0,10.958914348840791,186,0.82,9.375490169228684
37,30,31.995989769513372,16,6,0,56.15296204549597,96,0.7,63.24132582278144
40,23,4.083570635556782,5,6,2,9.408546744322827,198,0.7899999999999999,15.50667979921121
22,40,47.279561959814615,14,4,1,82.97563123947464,36,0.7,95.29049820886559
23,9,11.1788060331095,19,2,2,28.97546523781983,28,0.97,28.914045517198243
32,3,34.46183814148361,1,1,0,49.6250469237364,114,0.7899999999999999,55.45698141366133
39,26,7.286279794478393,4,6,1,14.492410511217523,138,0.8799999999999999,18.07418617662627
42,13,11.270225968012047,12,2,1,21.09786301211855,196,0.7899999999999999,17.925370198606444
1,35,23.09653279528516,8,2,2,72.06118232128969,95,0.85,76.89663876856693
33,5,29.081710925734296,17,5,0,56.70933630518188,44,0.85,58.23652037509175
6,29,49.944298779192465,9,5,0,105.18269322897935,110,0.97,96.17600355975466
15,49,2.2703851764562626,23,5,1,4.781431181616889,64,0.97,5.0
41,5,1.015406562560261,7,6,1,2.5740556360902622,40,0.85,5.761589666295983
13,15,18.16798764103245,8,6,2,56.684121440021244,22,0.85,60.578366635197106
40,42,18.941662022318575,0,1,2,42.73238952235071,146,0.76,47.258297944519185
23,27,44.30802456883295,5,1,0,69.1205183273794,130,0.9099999999999999,64.24103112440007
12,9,45.716544837167795,5,1,0,74.06080263621182,37,0.97,65.78063236855127
17,11,44.145723841606625,18,4,1,102.95665714339498,113,0.73,120.21160855492431
27,38,8.01575877381634,8,4,2,26.509717416765408,177,0.94,21.47605010583549
38,43,21.193136923872597,4,6,1,39.673552321489495,164,0.7899999999999999,42.70787145088381
30,18,37.54837295245614,7,5,2,124.17997902836296,93,0.94,126.59995107714283
46,24,16.31794232142783,13,5,0,23.987375212498907,16,0.82,26.736764882609133
43,39,33.49866339701701,18,0,2,112.87709618258855,128,0.97,107.36967238947027
37,9,12.620000296363509,23,4,0,20.444400480108886,105,0.97,15.860474631613553
30,11,16.847543640079593,1,5,2,37.19937635729574,184,0.73,38.93564142342801
15,38,43.16105281807571,20,6,2,109.80171836918464,112,0.94,107.21703119565646
21,10,13.274942768360761,9,2,0,23.297524558473132,148,0.7,26.592250735517116
6,38,48.25188025735828,19,5,0,76.72048960919967,108,0.94,76.76721867536091
19,25,16.0067184859055,0,2,1,31.21310104751572,110,0.85,32.57889379181475
46,49,2.1528773813405904,15,1,2,5.580258172434811,66,0.97,15.866995506159114
21,2,13.490144286325952,22,2,0,19.021103443719593,83,0.76,19.78954737216435
6,47,9.389042169927862,0,1,0,14.646905785087466,62,0.9099999999999999,15.504461981048133
32,12,25.834521344659937,18,6,2,75.76748419961866,95,0.76,82.09024752415287
48,2,6.523087250065141,2,1,2,14.71608483614696,190,0.76,19.803109083321136
43,36,31.676394985025077,23,0,0,48.46488432708836,71,0.8799999999999999,50.27647987862137
14,27,43.87005445726824,17,4,2,142.34955270294398,95,0.9099999999999999,136.7547426047541
23,42,18.76342520838305,21,4,2,42.330287270112166,189,0.76,46.541912401784764
27,6,9.256143245964818,21,3,2,22.659038666121877,34,0.8799999999999999,27.163401961784718
13,4,20.601224793436234,7,1,0,39.36894058025665,54,0.82,45.673721643817245
14,28,39.51237425108072,9,3,2,130.67532412317416,101,0.94,120.81476403753538
12,44,29.982896029900182,16,6,0,57.29731431313924,84,0.82,59.473537628407726
49,20,5.956017453052553,4,0,0,8.040623561620947,71,0.7,15.23425801924446
37,40,27.322170562024635,7,5,0,47.95040933635324,156,0.7,56.27339314962076
42,45,23.936183691324068,2,0,1,46.67555819808194,102,0.85,48.92609248767217
41,43,17.028500545036913,21,1,2,39.23366525576505,76,0.7899999999999999,45.96566991300855
47,25,6.3978692066128415,5,6,0,9.596803809919262,98,0.85,6.188222805321574
6,35,49.07448484539347,9,2,0,95.69524544851727,177,0.85,96.04701031968459
44,26,9.626122674769524,10,3,0,14.727967692397371,196,0.8799999999999999,14.114627178796066
4,34,10.444401648746528,9,2,0,19.95925155075462,52,0.82,25.013651070363487
24,28,8.133551913009557,18,4,2,26.89928288670521,12,0.94,29.04049819696979
30,26,28.939458896247967,21,2,0,44.27737211125939,11,0.8799999999999999,46.91030796619817
18,22,22.73980914965232,13,3,0,32.06313090100978,91,0.76,35.629500137241145
8,32,13.228301919301243,20,5,0,18.651905706214755,127,0.76,24.483599830180637
10,37,22.04174576805488,2,3,0,34.38512339816562,15,0.9099999999999999,33.49981009530487
41,46,34.00257070202418,23,3,2,83.2382930785552,104,0.8799999999999999,85.59862179441187
16,31,14.803326043432879,2,5,0,20.42858993993737,82,0.73,26.440175400851196
16,5,45.84704302548864,1,2,1,89.40173389970285,186,0.85,97.47424611922588
46,29,16.010965621707584,0,5,1,33.719093599316174,122,0.97,31.539737506358293
8,16,10.71077251031981,5,5,0,16.38748194078931,87,0.8799999999999999,15.66391591301198
45,2,47.77382449676791,20,6,1,87.5694203025756,119,0.76,101.81581382996
46,4,40.71746989579079,7,3,0,77.8110849708562,31,0.82,86.6729904195241
30,29,17.813743617329813,18,3,1,48.770467275525576,97,0.97,44.09866363317972
9,47,42.23016070604992,10,0,0,65.87905070143789,69,0.9099999999999999,61.47035420254545
8,25,26.421898208536202,2,0,1,51.522701506645596,40,0.85,57.025485950343295
14,22,17.990872414792076,11,0,1,32.97726913631388,81,0.76,32.14096474608297
29,5,42.1409678874215,5,4,1,82.17488738047193,129,0.85,79.86172971626114
8,34,37.85608827635758,6,2,0,55.64844976624565,118,0.82,58.323475837033556
23,3,15.595867289512185,12,2,2,35.93287823503607,192,0.7899999999999999,39.30946406479954
6,42,30.727247247640715,18,4,0,56.32304420492544,58,0.76,59.61434597644697
27,41,19.100120952470064,14,2,0,26.358166914408688,141,0.73,30.862884240986713
2,49,1.0515466554590187,5,0,0,1.7035055818436105,112,0.97,5.0
35,14,48.12897132861369,17,3,2,147.15914273436923,175,0.82,154.12707292274177
3,8,27.931824727569,16,3,0,57.73508171188514,182,0.94,61.22105545488825
10,15,30.323197481623374,5,0,1,59.13023508916559,142,0.85,62.19342577186247
9,40,30.39467985818745,20,1,2,65.6525084936849,87,0.7,80.70953266879424
41,11,27.981431580150737,20,1,0,38.61437558060802,109,0.73,39.87000436221035
3,44,15.21234439390608,14,4,0,22.362146259041936,132,0.82,19.245457750778414
22,8,48.607230120494755,7,1,0,100.47114465906266,162,0.94,97.30169575173113
29,3,31.46175221324896,8,0,2,94.23424022912329,49,0.7899999999999999,107.84798798362173
26,11,33.87514666714411,10,1,2,74.7963238410542,175,0.73,82.6607636722906
34,37,23.284845108535443,4,3,1,47.22166588010989,161,0.9099999999999999,46.65287596445756
40,30,15.105208624048347,7,5,2,42.41542581632777,22,0.7,46.25065722736375
20,18,4.1531001265715375,3,0,2,10.565486721997992,57,0.94,7.931181789772992
41,33,18.161279631826424,3,6,0,26.15224266983005,50,0.7899999999999999,28.965414020969334
16,32,9.628774034151213,17,2,0,17.649542804599175,118,0.76,18.199528976103135
49,28,33.44232514459358,3,2,0,53.173296979903796,45,0.94,46.84887785998403
25,26,44.07119035533325,11,0,2,107.88627398985581,63,0.8799999999999999,104.32560434542326
37,5,15.834988054036963,10,1,2,38.00397132968871,41,0.85,33.48606617118666
43,13,17.31124864528828,1,3,2,39.8851168787442,18,0.7899999999999999,44.72172202178071
39,26,33.847860687621576,19,4,1,67.32339490767933,94,0.8799999999999999,69.3801512973362
42,7,8.314300277820582,23,5,2,20.752493493440173,67,0.9099999999999999,22.091158748413406
27,24,46.542433907207254,15,3,2,109.46780454975146,103,0.82,112.9955802732844
3,6,18.82849227024867,16,0,2,59.91979380083938,46,0.8799999999999999,63.17262725609462
25,39,5.958772850411958,5,2,2,15.445139228267799,60,0.97,16.50719717256721
9,6,9.559516241111433,20,5,0,14.626059848900493,179,0.8799999999999999,14.705300166282155
44,5,46.70455772436544,18,4,2,145.7182201000202,161,0.85,149.61928047324307
